Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20200211;9;24300;23507,888
20200211;10;24400;23914,975
20200211;11;24500;23780,563
20200211;12;24500;23891,700
20200211;13;24800;23876,713
20200211;14;24900;24005,300
20200211;15;24400;23740,025
20200211;16;24000;23579,413
20200211;17;24600;23541,313
20200211;18;25000;24493,438
20200211;19;24700;24334,300
20200211;20;24600;24124,975
20200211;21;24100;23378,500
20200211;22;22600;21884,800
20200211;23;21100;20229,350
20200211;24;19700;19075,725
20200212;1;18300;18070,513
20200212;2;17700;17522,138
20200212;3;17300;17214,613
20200212;4;17300;17316,613
20200212;5;17800;17488,925
20200212;6;19300;18329,138
20200212;7;22000;20836,050
20200212;8;23400;22478,375
20200212;9;24200;23517,400
20200212;10;24300;23936,350
20200212;11;24100;23816,525
20200212;12;24100;23944,875
20200212;13;24200;23991,813
20200212;14;24400;24109,250
20200212;15;23900;23720,925
20200212;16;23700;23529,475
20200212;17;24500;23600,013
20200212;18;24700;24544,625
20200212;19;24500;24331,500
20200212;20;24400;24164,850
20200212;21;23900;23578,525
20200212;22;22400;22082,650
20200212;23;20800;20576,200
20200212;24;19500;19277,325
20200213;1;18400;18292,588
20200213;2;17900;17804,650
20200213;3;17600;17423,475
20200213;4;17700;17483,225
20200213;5;18000;17791,363
20200213;6;19500;18688,438
20200213;7;22100;21095,988
20200213;8;23400;22733,813
20200213;9;24100;23560,688
20200213;10;24300;23566,700
20200213;11;24000;23119,550
20200213;12;24100;23260,163
20200213;13;24100;23176,938
20200213;14;24300;23413,875
20200213;15;23900;23135,863
20200213;16;23500;23034,900
20200213;17;24100;23263,050
20200213;18;24800;24392,200
20200213;19;24600;24424,138
20200213;20;24400;24233,463
20200213;21;23600;23636,113
20200213;22;22300;22157,363
20200213;23;20800;20627,350
20200213;24;19400;19305,375
20200214;1;18500;18269,538
20200214;2;18000;17638,175
20200214;3;17700;17261,163
20200214;4;17700;17349,550
20200214;5;18200;17668,700
20200214;6;19800;18490,038
20200214;7;22200;21019,963
20200214;8;23500;22729,050
20200214;9;24200;23756,025
20200214;10;24400;24130,625
20200214;11;24300;24098,700
20200214;12;24300;24396,488
20200214;13;24400;24565,975
20200214;14;24700;24469,713
20200214;15;24300;23999,750
20200214;16;23900;23657,063
20200214;17;24400;23602,700
20200214;18;24900;24363,813
20200214;19;24600;24145,925
20200214;20;24500;23917,575
20200214;21;23800;23121,175
20200214;22;22500;21650,413
20200214;23;20900;20157,100
20200214;24;19500;18937,525
20200215;1;17900;17894,000
20200215;2;17100;17160,063
20200215;3;16900;16759,500
20200215;4;16800;16686,250
20200215;5;17000;16790,200
20200215;6;17200;16974,813
20200215;7;18300;17721,975
20200215;8;19700;18583,713
20200215;9;20800;19935,125
20200215;10;21000;20736,300
20200215;11;21100;20851,475
20200215;12;21000;20756,538
20200215;13;20600;20704,650
20200215;14;20500;20328,225
20200215;15;19700;19699,975
20200215;16;19600;19393,063
20200215;17;20100;19594,213
20200215;18;21200;20807,150
20200215;19;21200;20946,925
20200215;20;21000;20775,150
20200215;21;20500;20297,450
20200215;22;19500;19317,563
20200215;23;18300;18252,600
20200215;24;17400;17071,000
20200216;1;15600;16098,188
20200216;2;15000;15486,775
20200216;3;14600;15081,100
20200216;4;14400;15018,338
20200216;5;14400;14986,050
20200216;6;14600;15017,375
20200216;7;14900;15260,350
20200216;8;15600;15495,813
20200216;9;16600;16259,975
20200216;10;17200;16827,400
20200216;11;17600;17253,288
20200216;12;17600;17332,200
20200216;13;17650;17443,275
20200216;14;17700;17629,725
20200216;15;17150;17348,125
20200216;16;16800;17074,900
20200216;17;17400;17256,075
20200216;18;18900;18469,875
20200216;19;19100;18977,238
20200216;20;19200;18986,563
20200216;21;18700;18525,450
20200216;22;17800;17800,438
20200216;23;17100;17119,663
20200216;24;16100;16169,813
20200217;1;15750;15360,675
20200217;2;15200;15016,238
20200217;3;14950;14785,400
20200217;4;15250;14846,838
20200217;5;16050;15317,075
20200217;6;18050;16541,350
20200217;7;21000;19490,138
20200217;8;22650;21345,725
20200217;9;23550;22311,750
20200217;10;23600;22478,813
20200217;11;23600;22187,150
20200217;12;23650;22320,913
20200217;13;23750;22597,063
20200217;14;23850;22806,875
20200217;15;23250;22550,250
20200217;16;22700;22467,500
20200217;17;23200;22522,838
20200217;18;24250;23397,750
20200217;19;24250;23637,713
20200217;20;24050;23474,838
20200217;21;23300;22798,488
20200217;22;21850;21341,663
20200217;23;20450;19782,650
20200217;24;19050;18554,338
20200218;1;17482;17524,200
20200218;2;17085;16947,750
20200218;3;16777;16606,788
20200218;4;16758;16585,238
20200218;5;17083;16975,325
20200218;6;17766;17790,613
20200218;7;20209;20266,225
20200218;8;22080;21846,588
20200218;9;22892;22667,763
20200218;10;22988;22764,200
20200218;11;22861;22677,563
20200218;12;23061;22937,963
20200218;13;23143;22975,788
20200218;14;23154;22975,513
20200218;15;22913;22517,763
20200218;16;22647;22457,500
20200218;17;22736;22511,425
20200218;18;23687;23580,300
20200218;19;23874;23813,100
20200218;20;23666;23690,338
20200218;21;22794;23048,463
20200218;22;21268;21481,700
20200218;23;19802;19998,263
20200218;24;18671;18798,850
20200219;1;17800;17814,863
20200219;2;17200;17197,750
20200219;3;16900;16887,675
20200219;4;17000;16994,413
20200219;5;17500;17318,200
20200219;6;18600;18144,375
20200219;7;21600;20502,075
20200219;8;23000;22210,813
20200219;9;23800;22990,975
20200219;10;23900;23072,250
20200219;11;23900;22726,663
20200219;12;24000;22793,825
20200219;13;24200;22885,713
20200219;14;24300;23074,313
20200219;15;24000;22845,675
20200219;16;23600;22769,250
20200219;17;23600;22800,563
20200219;18;24300;23835,825
20200219;19;24200;23846,513
20200219;20;24100;23839,063
20200219;21;23400;23231,450
20200219;22;22000;21658,863
20200219;23;20500;20150,700
20200219;24;19100;18870,850
20200220;1;17900;17837,000
20200220;2;17300;17301,313
20200220;3;17000;17023,325
20200220;4;17000;17090,025
20200220;5;17500;17371,500
20200220;6;19100;18083,325
20200220;7;21900;20475,650
20200220;8;23200;22107,663
20200220;9;23850;23141,313
20200220;10;23950;23367,800
20200220;11;23650;23050,388
20200220;12;23700;23240,588
20200220;13;23850;23279,188
20200220;14;23950;23378,100
20200220;15;23600;23015,588
20200220;16;23250;22650,638
20200220;17;23450;22463,488
20200220;18;24400;23480,813
20200220;19;24400;23694,200
20200220;20;24400;23642,600
20200220;21;23500;23197,625
20200220;22;22100;21788,438
20200220;23;20600;20234,800
20200220;24;19400;18926,338
20200221;1;18100;17981,863
20200221;2;17400;17443,613
20200221;3;17050;17181,488
20200221;4;17250;17157,113
20200221;5;17800;17433,863
20200221;6;19150;18228,975
20200221;7;21800;20629,325
20200221;8;23100;22251,063
20200221;9;23600;23402,338
20200221;10;23550;23692,638
20200221;11;23400;23641,600
20200221;12;23450;23977,188
20200221;13;23550;23973,875
20200221;14;23750;23817,988
20200221;15;23300;23348,688
20200221;16;22900;23035,075
20200221;17;23100;22983,575
20200221;18;24200;23739,588
20200221;19;24300;23952,500
20200221;20;24150;23696,975
20200221;21;23300;22994,413
20200221;22;21900;21640,513
20200221;23;20300;20126,700
20200221;24;19100;18884,675
20200222;1;17700;17757,863
20200222;2;16900;17217,488
20200222;3;16500;16847,225
20200222;4;16400;16836,475
20200222;5;16500;16915,338
20200222;6;16800;17031,563
20200222;7;17800;17632,938
20200222;8;19000;18401,575
20200222;9;20200;19529,963
20200222;10;20700;20133,788
20200222;11;20900;20388,113
20200222;12;20850;20477,025
20200222;13;20500;20308,813
20200222;14;20350;20037,250
20200222;15;19650;19581,888
20200222;16;19400;19191,463
20200222;17;19600;19408,650
20200222;18;20900;20237,850
20200222;19;21000;20526,575
20200222;20;20800;20250,638
20200222;21;20150;19602,375
20200222;22;19150;18562,613
20200222;23;18000;17531,213
20200222;24;16900;16568,888
20200223;1;15900;15499,813
20200223;2;15400;14969,050
20200223;3;15000;14660,863
20200223;4;14850;14566,538
20200223;5;14850;14485,275
20200223;6;15100;14506,613
20200223;7;15300;14714,600
20200223;8;16100;15061,738
20200223;9;17100;16065,663
20200223;10;17600;16853,825
20200223;11;17900;17458,288
20200223;12;18000;17828,963
20200223;13;18200;18109,913
20200223;14;18400;18186,625
20200223;15;17950;17980,650
20200223;16;17600;17704,275
20200223;17;18000;17804,025
20200223;18;19500;18816,375
20200223;19;19700;19485,163
20200223;20;19700;19525,150
20200223;21;19200;18949,000
20200223;22;18350;17957,950
20200223;23;17550;17160,313
20200223;24;16700;16165,975
20200224;1;15400;15431,825
20200224;2;15000;15073,575
20200224;3;14800;14970,638
20200224;4;14950;15032,338
20200224;5;15850;15501,438
20200224;6;17650;16612,700
20200224;7;20650;19399,150
20200224;8;22250;21586,388
20200224;9;22950;22783,063
20200224;10;22950;23133,363
20200224;11;22700;22896,713
20200224;12;22700;23086,538
20200224;13;22800;23061,313
20200224;14;23000;23079,000
20200224;15;22500;22744,125
20200224;16;22100;22579,263
20200224;17;22350;22688,050
20200224;18;23400;23557,925
20200224;19;23600;23939,150
20200224;20;23500;23836,888
20200224;21;22800;23145,713
20200224;22;21400;21570,388
20200224;23;19800;20163,638
20200224;24;18500;18800,175
20200225;1;17800;17829,100
20200225;2;17200;17413,013
20200225;3;16900;17072,663
20200225;4;17000;17135,300
20200225;5;17600;17394,313
20200225;6;18800;18320,325
20200225;7;21500;20609,513
20200225;8;22800;22509,963
20200225;9;23600;23372,813
20200225;10;23600;23540,175
20200225;11;23700;23213,913
20200225;12;23800;23276,813
20200225;13;23800;23190,000
20200225;14;24000;23210,388
20200225;15;23600;22883,275
20200225;16;23100;22654,738
20200225;17;23000;22661,613
20200225;18;24100;23490,200
20200225;19;24100;23913,363
20200225;20;24100;23891,438
20200225;21;23400;23169,863
20200225;22;21900;21669,288
20200225;23;20400;20196,213
20200225;24;19100;18878,450
20200226;1;18000;17781,488
20200226;2;17400;17275,050
20200226;3;17100;16956,025
20200226;4;17200;17071,613
20200226;5;17600;17286,413
20200226;6;19100;18144,913
20200226;7;21800;20407,800
20200226;8;23100;22141,000
20200226;9;23800;22943,375
20200226;10;23800;23112,488
20200226;11;23700;23032,975
20200226;12;23800;23268,813
20200226;13;23800;23281,488
20200226;14;23900;23471,575
20200226;15;23500;23075,388
20200226;16;23100;22951,163
20200226;17;23200;22846,425
20200226;18;24100;23447,638
20200226;19;24200;23961,563
20200226;20;24200;24094,975
20200226;21;23500;23379,875
20200226;22;22000;21798,600
20200226;23;20600;20197,550
20200226;24;19200;19007,300
20200227;1;18100;18042,663
20200227;2;17350;17386,188
20200227;3;17200;17008,513
20200227;4;17350;17095,300
20200227;5;17750;17429,825
20200227;6;19250;18293,488
20200227;7;22100;20572,213
20200227;8;23500;22429,100
20200227;9;24250;23259,913
20200227;10;24350;23577,913
20200227;11;24200;23304,013
20200227;12;24350;23509,925
20200227;13;24500;23495,638
20200227;14;24650;23600,788
20200227;15;24150;23135,088
20200227;16;23550;22943,763
20200227;17;23450;22949,275
20200227;18;24400;23835,225
20200227;19;24600;24382,163
20200227;20;24550;24329,300
20200227;21;23700;23596,663
20200227;22;22150;21938,500
20200227;23;20650;20404,063
20200227;24;19300;19098,725
20200228;1;18000;18038,213
20200228;2;17350;17435,125
20200228;3;17200;17128,338
20200228;4;17300;17236,213
20200228;5;17900;17476,313
20200228;6;19400;18383,450
20200228;7;22200;20697,775
20200228;8;23500;22458,350
20200228;9;24100;23455,338
20200228;10;24100;23649,375
20200228;11;24000;23371,013
20200228;12;24000;23504,438
20200228;13;24050;23460,650
20200228;14;24150;23525,988
20200228;15;23750;23206,975
20200228;16;23550;22836,775
20200228;17;23250;22829,025
20200228;18;24150;23432,588
20200228;19;24450;24018,825
20200228;20;24400;23896,888
20200228;21;23600;23216,588
20200228;22;22000;21617,738
20200228;23;20500;20146,175
20200228;24;19300;18929,200
20200229;1;18000;17716,363
20200229;2;17200;17223,300
20200229;3;16800;16793,638
20200229;4;16700;16776,200
20200229;5;16800;16795,750
20200229;6;17100;16906,050
20200229;7;18200;17465,975
20200229;8;19400;18566,363
20200229;9;20600;19619,938
20200229;10;21000;20313,175
20200229;11;21100;20378,575
20200229;12;21100;20330,100
20200229;13;20900;20222,963
20200229;14;20800;20248,525
20200229;15;20100;19786,388
20200229;16;19800;19496,938
20200229;17;19900;19531,400
20200229;18;21100;20127,575
20200229;19;21200;20839,863
20200229;20;21000;20608,925
20200229;21;20300;20036,225
20200229;22;19300;18958,488
20200229;23;18400;17730,888
20200229;24;17300;16650,150
