Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20180512;12;19800;20145,750
20180512;13;19700;19942,613
20180512;14;19400;19554,138
20180512;15;18600;18778,613
20180512;16;18300;18515,938
20180512;17;18100;18215,413
20180512;18;17800;17971,463
20180512;19;17700;17759,363
20180512;20;18000;17788,275
20180512;21;19000;18152,575
20180512;22;18500;18282,988
20180512;23;17200;17169,100
20180512;24;15800;15872,288
20180513;1;14500;14639,375
20180513;2;13800;13867,513
20180513;3;13400;13367,663
20180513;4;13200;13185,263
20180513;5;12900;12796,188
20180513;6;12500;12411,700
20180513;7;13500;12929,488
20180513;8;14700;14062,813
20180513;9;15600;15159,888
20180513;10;16200;15783,213
20180513;11;16500;15991,750
20180513;12;16600;16052,100
20180513;13;16500;16032,350
20180513;14;16500;15995,925
20180513;15;16100;15693,350
20180513;16;15800;15407,325
20180513;17;15600;15231,713
20180513;18;15700;15261,600
20180513;19;16100;15480,588
20180513;20;16500;15924,588
20180513;21;17400;16469,975
20180513;22;17300;16947,375
20180513;23;16300;16013,788
20180513;24;15100;14959,413
20180514;1;14200;14085,050
20180514;2;13700;13677,438
20180514;3;13600;13488,063
20180514;4;13600;13476,963
20180514;5;13700;13463,325
20180514;6;15200;13963,588
20180514;7;18700;16917,925
20180514;8;20400;19379,638
20180514;9;21300;20613,825
20180514;10;21400;20931,875
20180514;11;21500;20863,800
20180514;12;21700;21149,338
20180514;13;21800;21225,813
20180514;14;21800;21230,513
20180514;15;21500;20917,388
20180514;16;21200;20784,400
20180514;17;20800;20428,963
20180514;18;20500;20138,375
20180514;19;20400;19942,400
20180514;20;20700;20066,650
20180514;21;21300;20555,388
20180514;22;20900;20249,713
20180514;23;18900;18636,425
20180514;24;17500;17012,938
20180515;1;16300;15943,050
20180515;2;15800;15385,800
20180515;3;15500;15088,688
20180515;4;15500;15097,638
20180515;5;15500;15029,113
20180515;6;16300;15108,463
20180515;7;19400;17663,063
20180515;8;20900;19831,213
20180515;9;21600;20762,250
20180515;10;21800;21065,900
20180515;11;21900;20950,500
20180515;12;22000;21270,613
20180515;13;22200;21467,675
20180515;14;22200;21442,000
20180515;15;22000;21118,400
20180515;16;21600;20888,450
20180515;17;21400;20634,650
20180515;18;21000;20407,450
20180515;19;20800;20275,663
20180515;20;21100;20445,513
20180515;21;21800;20784,813
20180515;22;21000;20247,238
20180515;23;19200;18726,575
20180515;24;17700;17396,500
20180516;1;16100;16197,338
20180516;2;15400;15703,075
20180516;3;15100;15493,613
20180516;4;15100;15444,613
20180516;5;15100;15171,350
20180516;6;16100;15316,938
20180516;7;19300;17782,475
20180516;8;20800;20152,200
20180516;9;21400;21120,538
20180516;10;21500;21450,425
20180516;11;21600;21401,125
20180516;12;21700;21842,075
20180516;13;21800;21844,350
20180516;14;21800;21876,338
20180516;15;21500;21532,450
20180516;16;21200;21405,963
20180516;17;20900;21123,063
20180516;18;20700;20864,175
20180516;19;20500;20731,688
20180516;20;20700;20964,250
20180516;21;21500;21251,038
20180516;22;20800;20566,900
20180516;23;19100;18803,275
20180516;24;17600;17424,525
20180517;1;16100;16361,088
20180517;2;15400;15818,650
20180517;3;15100;15493,738
20180517;4;15100;15582,050
20180517;5;15100;15474,475
20180517;6;16100;15800,250
20180517;7;19300;18310,550
20180517;8;20700;20512,138
20180517;9;21300;21576,850
20180517;10;21400;21912,963
20180517;11;21500;21817,275
20180517;12;21600;22231,350
20180517;13;21700;22277,813
20180517;14;21700;22276,763
20180517;15;21400;21994,200
20180517;16;21100;21641,925
20180517;17;20800;21373,063
20180517;18;20600;20996,400
20180517;19;20400;20836,950
20180517;20;20600;21085,075
20180517;21;21400;21228,513
20180517;22;20800;20864,775
20180517;23;19100;19091,050
20180517;24;17600;17648,263
20180518;1;16100;16599,475
20180518;2;15400;15957,688
20180518;3;15100;15607,675
20180518;4;15100;15628,263
20180518;5;15100;15529,300
20180518;6;16100;15629,688
20180518;7;19300;18106,275
20180518;8;20800;20321,775
20180518;9;21400;21413,625
20180518;10;21500;21800,925
20180518;11;21600;21755,263
20180518;12;21700;22097,088
20180518;13;21800;22200,625
20180518;14;21800;22065,025
20180518;15;21500;21560,925
20180518;16;21200;21306,800
20180518;17;20900;20989,100
20180518;18;20700;20600,463
20180518;19;20500;20356,588
20180518;20;20700;20517,138
20180518;21;21500;20676,100
20180518;22;20800;20355,250
20180518;23;19100;18996,925
20180518;24;17600;17597,125
20180519;1;16450;16450,463
20180519;2;15750;15689,038
20180519;3;15300;15329,600
20180519;4;15100;15185,788
20180519;5;14800;14778,175
20180519;6;14700;14577,025
20180519;7;16600;15788,225
20180519;8;18000;17250,913
20180519;9;19200;18635,138
20180519;10;19500;19430,800
20180519;11;19800;19498,300
20180519;12;19800;19587,675
20180519;13;19600;19355,700
20180519;14;19300;19029,288
20180519;15;18500;18342,038
20180519;16;18200;17997,938
20180519;17;17900;17666,925
20180519;18;17700;17390,625
20180519;19;17600;17196,275
20180519;20;17900;17265,113
20180519;21;18500;17521,188
20180519;22;18250;17821,863
20180519;23;17000;16816,775
20180519;24;15700;15406,350
20180520;1;14500;14271,025
20180520;2;13700;13588,275
20180520;3;13200;13182,713
20180520;4;13200;13031,338
20180520;5;12700;12550,913
20180520;6;12400;12261,988
20180520;7;13500;12757,050
20180520;8;14500;13501,288
20180520;9;15400;14591,300
20180520;10;16000;15378,900
20180520;11;16200;15690,475
20180520;12;16300;15697,763
20180520;13;16300;15640,338
20180520;14;16300;15537,613
20180520;15;15900;15327,088
20180520;16;15500;14929,600
20180520;17;15300;14761,763
20180520;18;15400;14748,675
20180520;19;15800;15103,938
20180520;20;16200;15472,625
20180520;21;17000;15940,513
20180520;22;17100;16566,938
20180520;23;16200;15940,138
20180520;24;15000;14846,725
20180521;1;14200;13947,975
20180521;2;13800;13460,375
20180521;3;13500;13282,738
20180521;4;13500;13220,500
20180521;5;13450;13150,988
20180521;6;15200;13798,688
20180521;7;18500;16878,463
20180521;8;20200;19322,975
20180521;9;21100;20554,700
20180521;10;21200;21077,225
20180521;11;21350;20905,850
20180521;12;21500;21177,663
20180521;13;21600;21399,800
20180521;14;21700;21398,450
20180521;15;21200;20906,963
20180521;16;21000;20742,300
20180521;17;20600;20463,375
20180521;18;20400;20155,663
20180521;19;20200;19841,075
20180521;20;20500;20135,963
20180521;21;20900;20351,913
20180521;22;20700;20237,850
20180521;23;19100;18684,375
20180521;24;17400;17219,825
20180522;1;16100;16090,188
20180522;2;15600;15531,300
20180522;3;15400;15112,938
20180522;4;15250;15249,363
20180522;5;15200;14987,075
20180522;6;16000;15349,413
20180522;7;19100;17950,988
20180522;8;20600;20093,763
20180522;9;21300;21065,638
20180522;10;21400;21412,713
20180522;11;21500;21304,000
20180522;12;21700;21739,950
20180522;13;21900;21926,813
20180522;14;21800;21834,025
20180522;15;21600;21434,538
20180522;16;21300;21270,038
20180522;17;21100;21032,725
20180522;18;20700;20624,413
20180522;19;20500;20275,225
20180522;20;20800;20484,188
20180522;21;21300;20651,875
20180522;22;20800;20675,500
20180522;23;19100;19007,450
20180522;24;17500;17508,988
20180523;1;16300;16326,888
20180523;2;15700;15726,875
20180523;3;15400;15474,650
20180523;4;15400;15395,388
20180523;5;15200;15223,750
20180523;6;16300;15488,138
20180523;7;19400;18078,725
20180523;8;20800;20369,275
20180523;9;21500;21409,113
20180523;10;21600;21616,800
20180523;11;21800;21533,988
20180523;12;22000;21851,975
20180523;13;22200;21956,463
20180523;14;22200;21916,825
20180523;15;21900;21701,813
20180523;16;21600;21450,475
20180523;17;21400;21071,463
20180523;18;21000;20757,800
20180523;19;20700;20530,950
20180523;20;20900;20697,163
20180523;21;21400;20726,488
20180523;22;21100;20605,100
20180523;23;19200;19135,450
20180523;24;17600;17599,875
20180524;1;16400;16500,063
20180524;2;15800;15798,775
20180524;3;15500;15384,638
20180524;4;15500;15451,463
20180524;5;15400;15208,763
20180524;6;16400;15499,425
20180524;7;19400;18141,125
20180524;8;20800;20288,050
20180524;9;21500;21405,675
20180524;10;21600;21559,838
20180524;11;21700;21416,613
20180524;12;22000;21918,938
20180524;13;22200;21956,213
20180524;14;22200;22020,413
20180524;15;21900;21687,088
20180524;16;21600;21472,663
20180524;17;21400;21170,813
20180524;18;21000;20882,700
20180524;19;20700;20677,700
20180524;20;20900;20771,575
20180524;21;21300;20881,888
20180524;22;21100;20719,025
20180524;23;19200;19243,538
20180524;24;17500;17756,563
20180525;1;16400;16438,150
20180525;2;15800;15875,663
20180525;3;15500;15611,213
20180525;4;15500;15543,775
20180525;5;15400;15294,638
20180525;6;16400;15610,225
20180525;7;19400;18201,788
20180525;8;21000;20303,700
20180525;9;21700;21382,738
20180525;10;21800;21597,250
20180525;11;21800;21565,238
20180525;12;22000;22020,063
20180525;13;22200;22136,300
20180525;14;22200;22050,363
20180525;15;21900;21719,013
20180525;16;21600;21561,663
20180525;17;21400;21015,788
20180525;18;21000;20764,300
20180525;19;20900;20538,275
20180525;20;20900;20608,800
20180525;21;21200;20724,250
20180525;22;21000;20670,838
20180525;23;19200;19146,938
20180525;24;17500;17740,375
20180526;1;16700;16476,775
20180526;2;16000;15814,350
20180526;3;15600;15442,288
20180526;4;15400;15285,213
20180526;5;15100;14868,325
20180526;6;14900;14616,538
20180526;7;16900;15986,050
20180526;8;18300;17664,275
20180526;9;19600;19009,400
20180526;10;19900;19951,850
20180526;11;20200;20140,488
20180526;12;20200;20259,300
20180526;13;20100;20008,688
20180526;14;19800;19618,113
20180526;15;18900;18775,488
20180526;16;18600;18533,225
20180526;17;18300;18317,275
20180526;18;18100;17957,325
20180526;19;17900;17846,163
20180526;20;17900;17881,475
20180526;21;18400;17937,500
20180526;22;18500;18157,313
20180526;23;17300;17170,800
20180526;24;15900;15923,238
20180527;1;14700;14683,913
20180527;2;14000;13968,513
20180527;3;13600;13626,988
20180527;4;13400;13411,575
20180527;5;13000;12875,663
20180527;6;12700;12639,363
20180527;7;13800;13385,725
20180527;8;14900;14390,425
20180527;9;15800;15640,250
20180527;10;16500;16637,038
20180527;11;16800;17208,350
20180527;12;16900;17327,663
20180527;13;16900;17389,963
20180527;14;16800;17263,863
20180527;15;16500;17033,800
20180527;16;16200;16704,638
20180527;17;16100;16524,113
20180527;18;16100;16501,938
20180527;19;16400;16668,638
20180527;20;16600;16919,963
20180527;21;17200;17124,050
20180527;22;17400;17665,250
20180527;23;16600;17144,963
20180527;24;15400;15804,413
20180528;1;14600;14807,638
20180528;2;14000;14304,438
20180528;3;13900;14178,650
20180528;4;13800;14220,150
20180528;5;13500;13890,388
20180528;6;15350;14571,800
20180528;7;18850;17603,363
20180528;8;20750;20141,913
20180528;9;21600;21474,788
20180528;10;21800;22139,413
20180528;11;22100;22056,100
20180528;12;22250;22506,050
20180528;13;22450;22632,338
20180528;14;22550;22601,375
20180528;15;22200;22223,250
20180528;16;21900;22056,763
20180528;17;21500;21732,900
20180528;18;21300;21340,488
20180528;19;21000;21030,963
20180528;20;21100;21115,138
20180528;21;21500;21170,875
20180528;22;21400;21117,075
20180528;23;19800;19785,438
20180528;24;18200;18074,313
20180529;1;16800;16866,300
20180529;2;16100;16109,225
20180529;3;15950;15747,063
20180529;4;15950;15720,663
20180529;5;15450;15267,675
20180529;6;16850;15717,588
20180529;7;20150;18405,175
20180529;8;21450;20656,675
20180529;9;22150;21568,750
20180529;10;22350;21965,763
20180529;11;22500;22027,025
20180529;12;22650;22390,838
20180529;13;22750;22641,163
20180529;14;22800;22620,550
20180529;15;22350;22343,950
20180529;16;22100;22193,325
20180529;17;21750;21953,438
20180529;18;21400;21510,825
20180529;19;21350;21167,050
20180529;20;21350;21272,900
20180529;21;21550;21303,875
20180529;22;21350;21197,863
20180529;23;19650;19848,675
20180529;24;18150;18226,688
20180530;1;16900;16896,663
20180530;2;16200;16105,100
20180530;3;15800;15774,188
20180530;4;15800;15721,175
20180530;5;15300;15395,325
20180530;6;16800;15791,538
20180530;7;20150;18378,125
20180530;8;21450;20646,350
20180530;9;22150;21851,813
20180530;10;22350;22246,000
20180530;11;22600;22359,200
20180530;12;22800;22744,400
20180530;13;22900;22872,713
20180530;14;22950;22767,513
20180530;15;22600;22373,775
20180530;16;22300;22190,438
20180530;17;21950;21947,963
20180530;18;21600;21559,875
20180530;19;21350;21128,650
20180530;20;21450;21086,500
20180530;21;21650;20920,563
20180530;22;21650;20899,925
20180530;23;20150;19554,925
20180530;24;18550;17799,513
20180531;1;16300;16619,050
20180531;2;15400;15935,675
20180531;3;14800;15421,300
20180531;4;14600;15183,163
20180531;5;13700;14378,875
20180531;6;13100;13835,838
20180531;7;13700;14032,100
20180531;8;14700;15076,863
20180531;9;15700;16089,650
20180531;10;16100;16462,075
20180531;11;16200;16726,338
20180531;12;16100;16841,488
20180531;13;16300;16955,350
20180531;14;16300;16944,938
20180531;15;16100;16598,713
20180531;16;15700;16302,850
20180531;17;15300;16076,713
20180531;18;15400;16025,888
20180531;19;15600;16234,475
20180531;20;15800;16313,975
20180531;21;16300;16509,163
20180531;22;16900;17186,000
20180531;23;16400;16726,513
20180531;24;15100;15464,113
20180601;1;14000;14462,013
20180601;2;13400;13893,763
20180601;3;13200;13686,038
20180601;4;13100;13553,325
20180601;5;12800;13105,700
20180601;6;14100;13585,738
20180601;7;16400;16024,575
20180601;8;18000;18156,500
20180601;9;19000;19662,400
20180601;10;19600;20415,625
20180601;11;19950;20744,725
20180601;12;20100;21007,050
20180601;13;20200;21275,038
20180601;14;20300;21280,575
20180601;15;19900;20910,325
20180601;16;19700;20614,563
20180601;17;19300;20305,963
20180601;18;18900;19970,550
20180601;19;18700;19651,000
20180601;20;18600;19600,438
20180601;21;19050;19455,963
20180601;22;19200;19478,575
20180601;23;17900;18546,438
20180601;24;16500;17080,125
20180602;1;15700;15984,563
20180602;2;15000;15291,800
20180602;3;14700;14933,700
20180602;4;14600;14788,413
20180602;5;13900;14295,425
20180602;6;14200;14282,663
20180602;7;15700;15591,025
20180602;8;17000;16990,763
20180602;9;18300;18452,488
20180602;10;18800;19301,638
20180602;11;19200;19634,138
20180602;12;19200;19798,288
20180602;13;19100;19700,663
20180602;14;19200;19542,150
20180602;15;18700;18931,188
20180602;16;18300;18575,713
20180602;17;17900;18314,788
20180602;18;17600;18063,900
20180602;19;17600;17985,175
20180602;20;17700;18111,113
20180602;21;17800;17957,875
20180602;22;18000;18097,188
20180602;23;17200;17370,125
20180602;24;15900;16103,613
20180603;1;14600;15004,275
20180603;2;13800;14316,600
20180603;3;13400;13942,725
20180603;4;13200;13666,163
20180603;5;12500;13019,163
20180603;6;12550;12835,363
20180603;7;13500;13485,338
20180603;8;14600;14478,500
20180603;9;15700;15668,575
20180603;10;16600;16568,663
20180603;11;17000;17103,475
20180603;12;17000;17336,775
20180603;13;17100;17433,663
20180603;14;17100;17321,150
20180603;15;16700;17081,088
20180603;16;16400;16772,975
20180603;17;16100;16599,600
20180603;18;16200;16694,225
20180603;19;16400;16769,350
20180603;20;16600;17036,750
20180603;21;16900;17176,750
20180603;22;17300;17462,950
20180603;23;16800;17072,550
20180603;24;15500;15817,575
20180604;1;14600;14843,750
20180604;2;14100;14330,275
20180604;3;14000;14123,538
20180604;4;14000;14143,525
20180604;5;13900;13766,025
20180604;6;15600;14575,888
20180604;7;19100;17706,050
20180604;8;21000;20225,138
20180604;9;21900;21576,663
20180604;10;22100;22077,738
20180604;11;22350;22265,075
20180604;12;22650;22614,075
20180604;13;22850;22918,700
20180604;14;22850;22874,363
20180604;15;22450;22491,138
20180604;16;22150;22210,300
20180604;17;21850;21968,925
20180604;18;21450;21644,150
20180604;19;21100;21262,025
20180604;20;21200;21315,225
20180604;21;21500;21266,500
20180604;22;21400;21164,775
20180604;23;19900;19923,038
20180604;24;18300;18274,813
20180605;1;16948;17050,550
20180605;2;16175;16289,825
20180605;3;15867;15855,788
20180605;4;15825;15857,238
20180605;5;15470;15518,488
20180605;6;15954;15942,225
20180605;7;18475;18441,613
20180605;8;20728;20756,175
20180605;9;21850;21761,588
20180605;10;22393;21992,500
20180605;11;22496;22001,575
20180605;12;22960;22432,738
20180605;13;23098;22574,088
20180605;14;22997;22426,588
20180605;15;22470;22165,600
20180605;16;22204;22044,425
20180605;17;21900;21636,225
20180605;18;21416;21244,938
20180605;19;21072;20962,613
20180605;20;21402;21089,363
20180605;21;21500;20950,863
20180605;22;21290;20886,538
20180605;23;19681;19631,625
20180605;24;18077;18155,225
20180606;1;16800;16956,213
20180606;2;16100;16261,525
20180606;3;15800;15804,663
20180606;4;15800;15722,338
20180606;5;15300;15379,900
20180606;6;16600;15863,988
20180606;7;19700;18202,125
20180606;8;21100;20191,000
20180606;9;21800;21127,700
20180606;10;21900;21372,100
20180606;11;22000;21290,063
20180606;12;22200;21731,050
20180606;13;22200;21871,463
20180606;14;22300;21761,175
20180606;15;22000;21515,588
20180606;16;21700;21333,500
20180606;17;21300;21104,150
20180606;18;21100;20810,488
20180606;19;20900;20515,013
20180606;20;21000;20749,525
20180606;21;21300;20518,325
20180606;22;21100;20483,563
20180606;23;19500;19505,963
20180606;24;17900;17937,863
20180607;1;16900;16685,275
20180607;2;16200;16046,363
20180607;3;15900;15708,163
20180607;4;15900;15608,213
20180607;5;15500;15128,488
20180607;6;16700;15573,050
20180607;7;19800;18188,175
20180607;8;21100;20232,800
20180607;9;21900;21145,738
20180607;10;22000;21407,775
20180607;11;22300;21374,413
20180607;12;22500;21816,838
20180607;13;22500;22011,313
20180607;14;22500;22044,913
20180607;15;22200;21795,338
20180607;16;21900;21625,163
20180607;17;21500;21440,975
20180607;18;21200;21203,550
20180607;19;21000;20815,650
20180607;20;21000;20927,700
20180607;21;21300;20815,963
20180607;22;21200;20739,425
20180607;23;19800;19731,338
20180607;24;18200;18265,888
20180608;1;16700;16938,225
20180608;2;16200;16309,338
20180608;3;15800;15926,400
20180608;4;15800;15817,963
20180608;5;15300;15541,050
20180608;6;16500;15981,400
20180608;7;19700;18443,900
20180608;8;21100;20683,975
20180608;9;21900;21744,863
20180608;10;22000;22247,038
20180608;11;22400;22287,163
20180608;12;22700;22698,175
20180608;13;22700;22798,963
20180608;14;22800;22855,588
20180608;15;22500;22512,800
20180608;16;22300;22316,575
20180608;17;21900;21880,000
20180608;18;21500;21560,425
20180608;19;21300;21226,050
20180608;20;21200;21206,625
20180608;21;21300;21053,088
20180608;22;21300;20932,338
20180608;23;19900;19944,500
20180608;24;18200;18517,475
20180609;1;16750;17267,513
20180609;2;16000;16445,413
20180609;3;15500;15899,413
20180609;4;15400;15759,563
20180609;5;14700;15004,150
20180609;6;15000;15047,713
20180609;7;17050;16332,113
20180609;8;18550;17920,038
20180609;9;19850;19335,250
20180609;10;20250;20206,288
20180609;11;20500;20333,075
20180609;12;20650;20652,188
20180609;13;20350;20516,238
20180609;14;20150;20197,113
20180609;15;19250;19378,688
20180609;16;18950;19096,350
20180609;17;18650;18719,438
20180609;18;18350;18555,563
20180609;19;18450;18398,338
20180609;20;18450;18460,875
20180609;21;18350;18248,175
20180609;22;18500;18275,700
20180609;23;17800;17691,413
20180609;24;16400;16460,413
20180610;1;14900;15296,788
20180610;2;14200;14595,813
20180610;3;13800;14050,650
20180610;4;13600;13617,938
20180610;5;12850;13020,750
20180610;6;12900;12861,188
20180610;7;14000;13480,450
20180610;8;15000;14349,013
20180610;9;16150;15446,738
20180610;10;16950;16321,163
20180610;11;17150;16878,275
20180610;12;17250;17095,613
20180610;13;17250;17116,825
20180610;14;17250;17179,200
20180610;15;16950;16812,500
20180610;16;16750;16553,938
20180610;17;16450;16396,938
20180610;18;16450;16503,275
20180610;19;16650;16601,125
20180610;20;16950;16931,888
20180610;21;17250;17159,813
20180610;22;17550;17543,563
20180610;23;17050;17151,650
20180610;24;15650;16023,738
20180611;1;14900;14969,300
20180611;2;14400;14637,763
20180611;3;14300;14422,950
20180611;4;14250;14277,950
20180611;5;14100;13985,500
20180611;6;16050;14772,713
20180611;7;19500;17824,213
20180611;8;21200;20280,113
20180611;9;22300;21583,125
20180611;10;22450;22134,725
20180611;11;22700;22134,538
20180611;12;23050;22523,388
20180611;13;23300;22642,075
20180611;14;23250;22627,238
20180611;15;22750;22207,775
20180611;16;22450;22100,000
20180611;17;22200;21713,625
20180611;18;21900;21399,500
20180611;19;21600;21017,638
20180611;20;21600;21039,288
20180611;21;21600;21079,713
20180611;22;21600;20917,425
20180611;23;20200;19812,750
20180611;24;18500;18225,638
20180612;1;17050;16930,963
20180612;2;16450;16409,513
20180612;3;16050;15880,713
20180612;4;16000;15839,238
20180612;5;15500;15474,075
20180612;6;16750;15926,838
20180612;7;19950;18434,600
20180612;8;21550;20634,238
20180612;9;22300;21511,138
20180612;10;22400;21897,825
20180612;11;22650;21832,750
20180612;12;22900;22174,825
20180612;13;23000;22275,363
20180612;14;22950;22249,350
20180612;15;22550;21961,138
20180612;16;22300;21784,775
20180612;17;22000;21468,863
20180612;18;21600;21139,650
20180612;19;21300;20816,575
20180612;20;21250;20784,838
20180612;21;21200;20739,675
20180612;22;21200;20515,213
20180612;23;20000;19479,613
20180612;24;18300;17984,213
20180613;1;16900;16798,800
20180613;2;16200;16106,313
20180613;3;15900;15786,425
20180613;4;15800;15661,600
20180613;5;15400;15334,988
20180613;6;16400;15707,425
20180613;7;19700;18266,238
20180613;8;21000;20402,438
20180613;9;21600;21401,488
20180613;10;21700;21764,425
20180613;11;21900;21816,900
20180613;12;22200;22148,025
20180613;13;22300;22155,000
20180613;14;22300;22101,338
20180613;15;22000;21721,925
20180613;16;22000;21590,838
20180613;17;21600;21371,463
20180613;18;21300;20973,513
20180613;19;21100;20707,613
20180613;20;21100;20939,625
20180613;21;21100;20891,750
20180613;22;21100;20465,238
20180613;23;19900;19353,088
20180613;24;18100;17934,663
20180614;1;16900;16731,538
20180614;2;16300;16165,325
20180614;3;15900;15751,888
20180614;4;15800;15690,050
20180614;5;15500;15343,338
20180614;6;16600;15723,425
20180614;7;20000;18207,963
20180614;8;21400;20269,175
20180614;9;22000;21402,950
20180614;10;22100;21713,088
20180614;11;22300;21829,438
20180614;12;22600;22113,750
20180614;13;22700;22316,863
20180614;14;22700;22144,138
20180614;15;22500;21818,463
20180614;16;22300;21619,813
20180614;17;21900;21388,975
20180614;18;21600;21116,550
20180614;19;21200;20915,475
20180614;20;21200;20973,363
20180614;21;21200;20827,713
20180614;22;21200;20514,650
20180614;23;20000;19583,725
20180614;24;18400;18041,663
20180615;1;16700;16766,800
20180615;2;16100;16007,525
20180615;3;15700;15583,138
20180615;4;15600;15496,575
20180615;5;15300;15220,175
20180615;6;16300;15830,850
20180615;7;19600;18188,788
20180615;8;21100;20384,238
20180615;9;21900;21463,125
20180615;10;22000;21960,438
20180615;11;22200;22073,588
20180615;12;22500;22405,825
20180615;13;22600;22561,213
20180615;14;22600;22467,563
20180615;15;22300;22089,925
20180615;16;22200;21930,225
20180615;17;21800;21600,650
20180615;18;21500;21291,388
20180615;19;21100;20854,088
20180615;20;21100;20938,100
20180615;21;21100;20799,000
20180615;22;21100;20458,225
20180615;23;19900;19559,913
20180615;24;18100;18165,025
20180616;1;17000;17031,625
20180616;2;16200;16292,500
20180616;3;15800;15765,775
20180616;4;15600;15491,113
20180616;5;15000;14977,750
20180616;6;15100;15003,438
20180616;7;17000;16168,425
20180616;8;18500;17742,675
20180616;9;19800;19052,600
20180616;10;20200;20026,125
20180616;11;20400;20220,200
20180616;12;20600;20309,900
20180616;13;20300;20217,438
20180616;14;20100;19835,788
20180616;15;19100;19108,350
20180616;16;18900;18843,713
20180616;17;18500;18545,238
20180616;18;18300;18247,838
20180616;19;18200;18088,775
20180616;20;18200;18106,675
20180616;21;18200;17907,650
20180616;22;18400;17933,988
20180616;23;17500;17458,475
20180616;24;16300;16238,750
20180617;1;15200;15072,350
20180617;2;14400;14315,625
20180617;3;14000;13986,825
20180617;4;13700;13503,863
20180617;5;13100;13050,988
20180617;6;13100;12895,725
20180617;7;14100;13397,250
20180617;8;15000;14301,788
20180617;9;16000;15366,713
20180617;10;16900;16269,100
20180617;11;17200;16786,063
20180617;12;17300;16966,800
20180617;13;17300;16983,250
20180617;14;17200;16856,388
20180617;15;17000;16430,688
20180617;16;16600;16235,888
20180617;17;16500;16070,425
20180617;18;16600;16094,363
20180617;19;16700;16151,213
20180617;20;17100;16570,288
20180617;21;17400;16777,075
20180617;22;17800;17209,975
20180617;23;17300;17056,675
20180617;24;15900;15896,913
20180618;1;15000;14881,613
20180618;2;14600;14487,850
20180618;3;14500;14146,625
20180618;4;14400;14087,350
20180618;5;14200;13893,313
20180618;6;16000;14673,913
20180618;7;19400;17638,525
20180618;8;21100;20156,750
20180618;9;22200;21374,113
20180618;10;22400;21804,650
20180618;11;22700;21907,288
20180618;12;23100;22282,263
20180618;13;23100;22500,125
20180618;14;23100;22491,700
20180618;15;22600;22203,363
20180618;16;22400;22001,500
20180618;17;22000;21676,350
20180618;18;21600;21298,750
20180618;19;21400;21001,400
20180618;20;21500;21076,938
20180618;21;21400;21061,650
20180618;22;21300;20665,588
20180618;23;19900;19539,363
20180618;24;18200;18074,788
20180619;1;17000;16815,488
20180619;2;16300;16119,238
20180619;3;15900;15751,725
20180619;4;15800;15651,938
20180619;5;15400;15363,625
20180619;6;16600;15833,413
20180619;7;19800;18507,200
20180619;8;21100;20609,500
20180619;9;21900;21697,213
20180619;10;22100;22086,625
20180619;11;22300;22098,925
20180619;12;22400;22604,988
20180619;13;22600;22746,950
20180619;14;22600;22644,888
20180619;15;22400;22247,275
20180619;16;22100;22038,863
20180619;17;21700;21513,725
20180619;18;21400;20807,513
20180619;19;21200;20428,538
20180619;20;21200;20689,825
20180619;21;21100;20767,238
20180619;22;21000;20446,100
20180619;23;20000;19512,563
20180619;24;18400;18053,900
20180620;1;17000;16821,188
20180620;2;16300;16152,863
20180620;3;15850;15762,613
20180620;4;15850;15675,225
20180620;5;15350;15268,813
20180620;6;16600;15841,525
20180620;7;19600;18316,413
20180620;8;21200;20463,288
20180620;9;22000;21646,863
20180620;10;22250;22013,763
20180620;11;22500;22128,625
20180620;12;22650;22448,588
20180620;13;22950;22681,013
20180620;14;22850;22646,313
20180620;15;22500;22360,575
20180620;16;22200;22222,088
20180620;17;21800;21865,775
20180620;18;21400;21535,938
20180620;19;21200;21206,425
20180620;20;21200;21371,938
20180620;21;21100;21235,625
20180620;22;21000;21080,238
20180620;23;19800;20057,300
20180620;24;18300;18491,438
20180621;1;16900;17166,063
20180621;2;16200;16369,550
20180621;3;15900;16005,675
20180621;4;15800;15854,975
20180621;5;15500;15507,963
20180621;6;16800;16002,075
20180621;7;20000;18475,150
20180621;8;21600;20878,188
20180621;9;22400;22025,763
20180621;10;22600;22651,213
20180621;11;22850;22743,825
20180621;12;23100;23127,738
20180621;13;23200;23331,963
20180621;14;23200;23237,588
20180621;15;22800;22817,313
20180621;16;22500;22547,950
20180621;17;22200;22006,400
20180621;18;21750;21546,400
20180621;19;21450;21091,713
20180621;20;21450;20866,350
20180621;21;21350;20470,463
20180621;22;21250;20063,713
20180621;23;20000;19130,250
20180621;24;18500;17756,500
20180622;1;17000;16557,500
20180622;2;16250;15914,850
20180622;3;15850;15497,213
20180622;4;15750;15483,550
20180622;5;15400;15141,988
20180622;6;16600;15453,688
20180622;7;19600;17706,400
20180622;8;21050;19754,363
20180622;9;21750;20566,150
20180622;10;22050;20671,913
20180622;11;22350;20717,438
20180622;12;22450;21129,675
20180622;13;22550;21405,913
20180622;14;22450;21358,113
20180622;15;22150;21016,888
20180622;16;21850;20865,688
20180622;17;21550;20641,813
20180622;18;21200;20381,338
20180622;19;21000;20155,438
20180622;20;20900;20053,988
20180622;21;20700;19884,275
20180622;22;20500;19635,738
20180622;23;19500;18672,850
20180622;24;18100;17394,938
